pincode,population,grade
533435,42597,district_apportioned
533436,42597,district_apportioned
533437,42597,district_apportioned
533440,42597,district_apportioned
533444,42597,district_apportioned
533445,42597,district_apportioned
533446,42597,district_apportioned
533447,42597,district_apportioned
533448,42597,district_apportioned
533449,42597,district_apportioned
533450,42597,district_apportioned
533461,42597,district_apportioned
533462,42597,district_apportioned
533463,42597,district_apportioned
533464,67878,district_apportioned
533468,42597,district_apportioned
533483,42597,district_apportioned
533577,42597,district_apportioned
534001,35151,district_apportioned
534002,35151,district_apportioned
534003,35151,district_apportioned
534004,35151,district_apportioned
534005,35151,district_apportioned
534006,35151,district_apportioned
534007,35151,district_apportioned
534101,35151,district_apportioned
534102,35151,district_apportioned
534111,35151,district_apportioned
534112,35151,district_apportioned
534122,35151,district_apportioned
534123,35151,district_apportioned
534124,35151,district_apportioned
534126,35151,district_apportioned
534134,35151,district_apportioned
534145,35151,district_apportioned
534146,35151,district_apportioned
534156,35151,district_apportioned
534165,35151,district_apportioned
534166,35151,district_apportioned
534176,35151,district_apportioned
534186,35151,district_apportioned
534195,35151,district_apportioned
534196,35151,district_apportioned
534197,35151,district_apportioned
534198,35151,district_apportioned
534199,35151,district_apportioned
534201,35151,district_apportioned
534202,35151,district_apportioned
534204,35151,district_apportioned
534206,35151,district_apportioned
534207,35151,district_apportioned
534208,35151,district_apportioned
534209,35151,district_apportioned
534210,35151,district_apportioned
534211,35151,district_apportioned
534215,35151,district_apportioned
534216,35151,district_apportioned
534217,35151,district_apportioned
534218,35151,district_apportioned
534222,35151,district_apportioned
534225,35151,district_apportioned
534227,35151,district_apportioned
534230,35151,district_apportioned
534235,35151,district_apportioned
534236,35151,district_apportioned
534237,35151,district_apportioned
534238,35151,district_apportioned
534239,35151,district_apportioned
534240,35151,district_apportioned
534243,35151,district_apportioned
534244,35151,district_apportioned
534245,35151,district_apportioned
534247,35151,district_apportioned
534250,35151,district_apportioned
534260,35151,district_apportioned
534265,35151,district_apportioned
534266,35151,district_apportioned
534267,35151,district_apportioned
534268,35151,district_apportioned
534269,35151,district_apportioned
534275,35151,district_apportioned
534280,35151,district_apportioned
534281,35151,district_apportioned
534301,35151,district_apportioned
534302,35151,district_apportioned
534305,35151,district_apportioned
534311,35151,district_apportioned
534312,35151,district_apportioned
534313,35151,district_apportioned
534315,35151,district_apportioned
534316,35151,district_apportioned
534318,35151,district_apportioned
534320,35151,district_apportioned
534324,35151,district_apportioned
534326,35151,district_apportioned
534327,35151,district_apportioned
534328,35151,district_apportioned
534329,35151,district_apportioned
534330,35151,district_apportioned
534331,35151,district_apportioned
534338,35151,district_apportioned
534340,35151,district_apportioned
534341,35151,district_apportioned
534342,35151,district_apportioned
534350,35151,district_apportioned
534401,35151,district_apportioned
534406,35151,district_apportioned
534411,35151,district_apportioned
534416,35151,district_apportioned
534425,35151,district_apportioned
534426,35151,district_apportioned
534427,35151,district_apportioned
534432,35151,district_apportioned
534435,35151,district_apportioned
534437,35151,district_apportioned
534442,35151,district_apportioned
534444,35151,district_apportioned
534447,35151,district_apportioned
534448,35151,district_apportioned
534449,35151,district_apportioned
534450,35151,district_apportioned
534451,35151,district_apportioned
534452,35151,district_apportioned
534455,35151,district_apportioned
534456,35151,district_apportioned
534460,35151,district_apportioned
534461,35151,district_apportioned
534462,35151,district_apportioned
534467,35151,district_apportioned
534475,35151,district_apportioned
535001,41131,district_apportioned
535002,41131,district_apportioned
535003,41131,district_apportioned
535004,41131,district_apportioned
535005,46637,district_apportioned
535006,41131,district_apportioned
535101,41131,district_apportioned
535102,41131,district_apportioned
535124,41131,district_apportioned
535125,41131,district_apportioned
535126,41131,district_apportioned
535128,41131,district_apportioned
535145,46637,district_apportioned
535148,41131,district_apportioned
535160,41131,district_apportioned
535161,41131,district_apportioned
535183,46637,district_apportioned
535204,41131,district_apportioned
535213,41131,district_apportioned
535214,41131,district_apportioned
535215,41131,district_apportioned
535216,41131,district_apportioned
535217,41131,district_apportioned
535218,41131,district_apportioned
535220,41131,district_apportioned
535221,41131,district_apportioned
535240,41131,district_apportioned
535250,46637,district_apportioned
535260,41131,district_apportioned
535270,41131,district_apportioned
535273,46637,district_apportioned
535280,41131,district_apportioned
535281,41131,district_apportioned
535463,41131,district_apportioned
535501,41131,district_apportioned
535502,41131,district_apportioned
535521,41131,district_apportioned
535522,41131,district_apportioned
535523,41131,district_apportioned
535524,41131,district_apportioned
535525,41131,district_apportioned
535526,41131,district_apportioned
535527,41131,district_apportioned
535534,41131,district_apportioned
535546,41131,district_apportioned
535547,41131,district_apportioned
535557,41131,district_apportioned
535558,41131,district_apportioned
535559,41131,district_apportioned
535568,41131,district_apportioned
535573,41131,district_apportioned
535578,41131,district_apportioned
535579,41131,district_apportioned
535580,41131,district_apportioned
535581,41131,district_apportioned
535591,41131,district_apportioned
535592,41131,district_apportioned
535593,41131,district_apportioned
535594,41131,district_apportioned
560001,7507,district_apportioned
560002,7507,district_apportioned
560003,7507,district_apportioned
560004,7507,district_apportioned
560005,7507,district_apportioned
560006,7507,district_apportioned
560007,7507,district_apportioned
560008,7507,district_apportioned
560009,7507,district_apportioned
560010,7507,district_apportioned
560011,7507,district_apportioned
560012,7507,district_apportioned
560013,7507,district_apportioned
560015,7507,district_apportioned
560016,7507,district_apportioned
560017,7507,district_apportioned
560018,7507,district_apportioned
560020,7507,district_apportioned
560021,7507,district_apportioned
560022,7507,district_apportioned
560023,7507,district_apportioned
560024,7507,district_apportioned
560025,7507,district_apportioned
560026,7507,district_apportioned
560027,7507,district_apportioned
560029,7507,district_apportioned
560030,7507,district_apportioned
560032,7507,district_apportioned
560033,7507,district_apportioned
560034,7507,district_apportioned
560035,7507,district_apportioned
560036,7507,district_apportioned
560037,7507,district_apportioned
560038,7507,district_apportioned
560040,7507,district_apportioned
560041,7507,district_apportioned
560042,7507,district_apportioned
560043,7507,district_apportioned
560045,7507,district_apportioned
560046,7507,district_apportioned
560047,7507,district_apportioned
560048,7507,district_apportioned
560049,7507,district_apportioned
560050,7507,district_apportioned
560051,7507,district_apportioned
560053,7507,district_apportioned
560054,7507,district_apportioned
560055,7507,district_apportioned
560056,7507,district_apportioned
560057,7507,district_apportioned
560058,7507,district_apportioned
560059,7507,district_apportioned
560060,7507,district_apportioned
560061,7507,district_apportioned
560062,7507,district_apportioned
560063,7507,district_apportioned
560064,7507,district_apportioned
560065,7507,district_apportioned
560066,7507,district_apportioned
560067,7507,district_apportioned
560068,7507,district_apportioned
